tft,t_h,kind,vsg,vsd,id,id_meas,split
T2,300,out,6.0,2.45,2.44370025e-05,2.4430263305872702e-05,fit
T2,300,out,6.0,2.5,2.47535407e-05,2.5948209751828048e-05,fit
T2,300,out,6.0,2.55,2.50632601e-05,2.3651791676305394e-05,fit
T2,300,out,6.0,2.6,2.53662553e-05,2.4382093413716403e-05,fit
T2,300,out,6.0,2.65,2.56626242e-05,2.544454353913111e-05,fit
T2,300,out,6.0,2.7,2.59524678e-05,2.50355082871719e-05,fit
T2,300,out,6.0,2.75,2.62358896e-05,2.6645755096918084e-05,fit
T2,300,out,6.0,2.8,2.65129959e-05,2.6722608040566054e-05,fit
T2,300,out,6.0,2.85,2.6783895e-05,2.600765044849296e-05,fit
T2,300,out,6.0,2.9,2.70486973e-05,2.8349293820424143e-05,fit
T2,300,out,6.0,2.95,2.73075148e-05,2.7320041755173113e-05,fit
T2,300,out,6.0,3.0,2.7560461e-05,2.7605103303902102e-05,fit
T2,300,out,6.0,3.05,2.78076507e-05,2.8996894615461174e-05,fit
T2,300,out,6.0,3.1,2.80491995e-05,2.7446929227441237e-05,fit
T2,300,out,6.0,3.15,2.82852241e-05,2.753350984264022e-05,fit
T2,300,out,6.0,3.2,2.85158414e-05,3.104124299303422e-05,fit
T2,300,out,6.0,3.25,2.87411688e-05,2.7159805561089624e-05,fit
T2,300,out,6.0,3.3,2.89613239e-05,2.9220944810008372e-05,fit
T2,300,out,6.0,3.35,2.9176424e-05,2.9097796999670233e-05,fit
T2,300,out,6.0,3.4,2.93865865e-05,2.8588946638497114e-05,fit
T2,300,out,6.0,3.45,2.95919282e-05,2.8752939259918254e-05,fit
T2,300,out,6.0,3.5,2.97925652e-05,2.9277052796412415e-05,fit
T2,300,out,6.0,3.55,2.99886132e-05,3.14173496378564e-05,fit
T2,300,out,6.0,3.6,3.01801867e-05,2.9117301168714905e-05,fit
T2,300,out,6.0,3.65,3.03673995e-05,3.0232515887519438e-05,fit
T2,300,out,6.0,3.7,3.0550364e-05,3.0199554252718235e-05,fit
T2,300,out,6.0,3.75,3.07291915e-05,3.231673160477359e-05,fit
T2,300,out,6.0,3.8,3.0903992e-05,3.151594047726458e-05,fit
T2,300,out,6.0,3.85,3.10748739e-05,3.116094028040479e-05,fit
T2,300,out,6.0,3.9,3.12419442e-05,3.064281108840107e-05,fit
T2,300,out,6.0,3.95,3.14053083e-05,3.245085077754308e-05,fit
T2,300,out,6.0,4.0,3.15650698e-05,3.2594306955041456e-05,fit
T2,300,out,6.0,4.05,3.17213306e-05,3.281512760280185e-05,fit
T2,300,out,6.0,4.1,3.18741908e-05,3.159998521663191e-05,fit
T2,300,out,6.0,4.15,3.20237487e-05,3.135699984262739e-05,fit
T2,300,out,6.0,4.2,3.21701007e-05,3.130616921302304e-05,fit
T2,300,out,6.0,4.25,3.23133413e-05,3.2215854769259085e-05,fit
T2,300,out,6.0,4.3,3.24535628e-05,3.127244963514997e-05,fit
T2,300,out,6.0,4.35,3.25908559e-05,3.356572604510829e-05,fit
T2,300,out,6.0,4.4,3.27253091e-05,3.490786737118137e-05,fit
T2,300,out,6.0,4.45,3.28570089e-05,3.259634090802946e-05,fit
T2,300,out,6.0,4.5,3.29860398e-05,3.166552781935329e-05,fit
T2,300,out,6.0,4.55,3.31124842e-05,3.3504166611979804e-05,fit
T2,300,out,6.0,4.6,3.32364229e-05,3.27599136465032e-05,fit
T2,300,out,6.0,4.65,3.33579341e-05,3.325950146895896e-05,fit
T2,300,out,6.0,4.7,3.34770944e-05,3.357139599505948e-05,fit
T2,300,out,6.0,4.75,3.35939783e-05,3.480843581247972e-05,fit
T2,300,out,6.0,4.8,3.37086584e-05,3.432485661042984e-05,fit
T2,300,out,6.0,4.85,3.38212053e-05,3.2558682096272214e-05,fit
T2,300,out,6.0,4.9,3.39316877e-05,3.3035670187060156e-05,fit
T2,300,out,6.0,4.95,3.40401724e-05,3.617369926044966e-05,fit
T2,300,out,6.0,5.0,3.41467243e-05,3.310858385517091e-05,fit
T2,300,out,6.0,5.05,3.42514065e-05,3.366448987907778e-05,fit
T2,300,out,6.0,5.1,3.43542803e-05,3.339418026828006e-05,fit
T2,300,out,6.0,5.15,3.44554051e-05,3.3494579695756934e-05,fit
T2,300,out,6.0,5.2,3.45548387e-05,3.472728597071042e-05,fit
T2,300,out,6.0,5.25,3.46526371e-05,3.610116299012861e-05,fit
T2,300,out,6.0,5.3,3.47488547e-05,3.341603852346429e-05,fit
T2,300,out,6.0,5.35,3.48435442e-05,3.659922070211021e-05,fit
T2,300,out,6.0,5.4,3.49367566e-05,3.515848546004465e-05,fit
T2,300,out,6.0,5.45,3.50285415e-05,3.6443321722193716e-05,fit
T2,300,out,6.0,5.5,3.51189468e-05,3.445595295238348e-05,fit
T2,300,out,6.0,5.55,3.5208019e-05,3.43066917380651e-05,fit
T2,300,out,6.0,5.6,3.52958031e-05,3.547281818374617e-05,fit
T2,300,out,6.0,5.65,3.53823426e-05,3.5064306295204994e-05,fit
T2,300,out,6.0,5.7,3.54676799e-05,3.526886436622954e-05,fit
T2,300,out,6.0,5.75,3.55518556e-05,3.523919599411365e-05,fit
T2,300,out,6.0,5.8,3.56349093e-05,3.606810956171174e-05,fit
T2,300,out,6.0,5.85,3.57168793e-05,3.324888831586143e-05,fit
T2,300,out,6.0,5.9,3.57978025e-05,3.543511026057507e-05,fit
T2,300,out,6.0,5.95,3.58777147e-05,3.68456665264928e-05,fit
T2,300,out,6.0,6.0,3.59566504e-05,3.5652566416967525e-05,fit
T3,300,out,2.0,-0.0,0.0,3.5480493666395293e-15,fit
T3,300,out,2.0,0.05,2.36717382e-08,2.4090941668590347e-08,fit
T3,300,out,2.0,0.1,4.62772084e-08,4.59101905147522e-08,fit
T3,300,out,2.0,0.15,6.77641575e-08,6.731095357605751e-08,fit
T3,300,out,2.0,0.2,8.80769452e-08,8.941300114568984e-08,fit
T3,300,out,2.0,0.25,1.07164916e-07,1.1007758343186646e-07,fit
T3,300,out,2.0,0.3,1.2498812e-07,1.2755813238794944e-07,fit
T3,300,out,2.0,0.35,1.41521327e-07,1.3930929545379507e-07,fit
T3,300,out,2.0,0.4,1.56756522e-07,1.4964932104008164e-07,fit
T3,300,out,2.0,0.45,1.70703944e-07,1.7634553045639125e-07,fit
T3,300,out,2.0,0.5,1.83391784e-07,1.7918381206402985e-07,fit
T3,300,out,2.0,0.55,1.94864718e-07,1.8703100718972313e-07,fit
T3,300,out,2.0,0.6,2.05181549e-07,1.9904061158413738e-07,fit
T3,300,out,2.0,0.65,2.14412258e-07,2.065810865019913e-07,fit
T3,300,out,2.0,0.7,2.22634781e-07,2.193149395671699e-07,fit
T3,300,out,2.0,0.75,2.29931813e-07,2.214225460407202e-07,fit
T3,300,out,2.0,0.8,2.36387852e-07,2.3792157671507382e-07,fit
T3,300,out,2.0,0.85,2.42086659e-07,2.4921762822212484e-07,fit
T3,300,out,2.0,0.9,2.47109202e-07,2.491437756475993e-07,fit
T3,300,out,2.0,0.95,2.51532125e-07,2.449201262536133e-07,fit
T3,300,out,2.0,1.0,2.55426703e-07,2.484750161702123e-07,fit
T3,300,out,2.0,1.05,2.58858229e-07,2.5332751761928214e-07,fit
T3,300,out,2.0,1.1,2.61885762e-07,2.6150605608782075e-07,fit
T3,300,out,2.0,1.15,2.64562149e-07,2.5430403003074026e-07,fit
T3,300,out,2.0,1.2,2.66934252e-07,2.7012252059837634e-07,fit
T3,300,out,2.0,1.25,2.69043313e-07,2.640539344514852e-07,fit
T3,300,out,2.0,1.3,2.70925401e-07,2.6789238541438315e-07,fit
T3,300,out,2.0,1.35,2.72611895e-07,2.695546704005716e-07,fit
T3,300,out,2.0,1.4,2.74129981e-07,2.871671069906686e-07,fit
T3,300,out,2.0,1.45,2.75503134e-07,2.7956644891702623e-07,fit
T3,300,out,2.0,1.5,2.76751574e-07,2.990512291373413e-07,fit
T3,300,out,2.0,1.55,2.77892677e-07,2.7355717757418357e-07,fit
T3,300,out,2.0,1.6,2.7894136e-07,2.841059892306486e-07,fit
T3,300,out,2.0,1.65,2.79910416e-07,2.622833594772312e-07,fit
T3,300,out,2.0,1.7,2.80810808e-07,2.815361430078522e-07,fit
T3,300,out,2.0,1.75,2.81651934e-07,2.8598305856851454e-07,fit
T3,300,out,2.0,1.8,2.82441846e-07,2.70921364068973e-07,fit
T3,300,out,2.0,1.85,2.83187453e-07,2.73464016315101e-07,fit
T3,300,out,2.0,1.9,2.8389468e-07,2.79080993898839e-07,fit
T3,300,out,2.0,1.95,2.84568617e-07,2.7784882508527625e-07,fit
T3,300,out,2.0,2.0,2.8521364e-07,3.0026180063869273e-07,fit
T3,300,out,2.0,2.05,2.85833515e-07,2.85553247965002e-07,fit
T3,300,out,2.0,2.1,2.86431487e-07,2.7527233933232116e-07,fit
T3,300,out,2.0,2.15,2.87010356e-07,2.9154709824793035e-07,fit
T3,300,out,2.0,2.2,2.87572541e-07,2.924755527460503e-07,fit
T3,300,out,2.0,2.25,2.88120138e-07,2.9295422339464536e-07,fit
T3,300,out,2.0,2.3,2.88654962e-07,2.9446733491949734e-07,fit
T3,300,out,2.0,2.35,2.89178587e-07,2.8259339592777025e-07,fit
T3,300,out,2.0,2.4,2.89692384e-07,2.913318788540207e-07,fit
T3,300,out,2.0,2.45,2.90197547e-07,2.9549765375883323e-07,fit
T3,300,out,2.0,2.5,2.90695116e-07,2.9604427458898975e-07,fit
T3,300,out,2.0,2.55,2.91186001e-07,2.863914465606003e-07,fit
T3,300,out,2.0,2.6,2.91670998e-07,2.991643292356659e-07,fit
T3,300,out,2.0,2.65,2.92150804e-07,2.921010007065716e-07,fit
T3,300,out,2.0,2.7,2.92626032e-07,2.905245682883567e-07,fit
T3,300,out,2.0,2.75,2.93097222e-07,2.872885866153831e-07,fit
T3,300,out,2.0,2.8,2.93564848e-07,2.8521264582701757e-07,fit
T3,300,out,2.0,2.85,2.94029328e-07,2.852304517505171e-07,fit
T3,300,out,2.0,2.9,2.94491034e-07,2.766047770156503e-07,fit
T3,300,out,2.0,2.95,2.94950292e-07,2.928893627284303e-07,fit
T3,300,out,2.0,3.0,2.95407393e-07,2.815813359078102e-07,fit
T3,300,out,2.0,3.05,2.95862595e-07,2.9368868257503935e-07,fit
T3,300,out,2.0,3.1,2.96316127e-07,2.9909421149762915e-07,fit
T3,300,out,2.0,3.15,2.96768194e-07,3.1201597045994784e-07,fit
T3,300,out,2.0,3.2,2.97218976e-07,2.9661321990773327e-07,fit
T3,300,out,2.0,3.25,2.97668638e-07,2.911467031738669e-07,fit
T3,300,out,2.0,3.3,2.98117324e-07,2.8950781136798923e-07,fit
T3,300,out,2.0,3.35,2.98565164e-07,2.9089983093733615e-07,fit
T3,300,out,2.0,3.4,2.99012276e-07,3.1238713921938487e-07,fit
T3,300,out,2.0,3.45,2.99458764e-07,2.8844830744585614e-07,fit
T3,300,out,2.0,3.5,2.99904722e-07,3.0207333596605905e-07,fit
T3,300,out,2.0,3.55,3.00350235e-07,3.083568711025659e-07,fit
T3,300,out,2.0,3.6,3.00795381e-07,3.1423673964166924e-07,fit
T3,300,out,2.0,3.65,3.01240227e-07,3.137293916691325e-07,fit
T3,300,out,2.0,3.7,3.01684836e-07,3.098665358455935e-07,fit
T3,300,out,2.0,3.75,3.02129265e-07,2.9609921804886933e-07,fit
T3,300,out,2.0,3.8,3.02573565e-07,3.0996312370603135e-07,fit
T3,300,out,2.0,3.85,3.03017783e-07,3.0354171677915777e-07,fit
T3,300,out,2.0,3.9,3.0346196e-07,3.072172736989103e-07,fit
T3,300,out,2.0,3.95,3.03906134e-07,2.964998767140001e-07,fit
T3,300,out,2.0,4.0,3.04350342e-07,3.2007582806400943e-07,fit
T3,300,out,2.0,4.05,3.04794614e-07,2.950342579047037e-07,fit
T3,300,out,2.0,4.1,3.05238979e-07,3.0620000668557714e-07,fit
T3,300,out,2.0,4.15,3.05683464e-07,2.9577236455386125e-07,fit
T3,300,out,2.0,4.2,3.06128093e-07,3.015777938436534e-07,fit
T3,300,out,2.0,4.25,3.06572889e-07,3.143701622833875e-07,fit
T3,300,out,2.0,4.3,3.07017871e-07,2.994518643156512e-07,fit
T3,300,out,2.0,4.35,3.07463058e-07,3.055140484155559e-07,fit
T3,300,out,2.0,4.4,3.07908467e-07,3.0949431325057254e-07,fit
T3,300,out,2.0,4.45,3.08354114e-07,2.9333887178694653e-07,fit
T3,300,out,2.0,4.5,3.08800013e-07,2.863687490020238e-07,fit
T3,300,out,2.0,4.55,3.09246177e-07,3.1152496187772304e-07,fit
T3,300,out,2.0,4.6,3.0969262e-07,3.0672665356942095e-07,fit
T3,300,out,2.0,4.65,3.10139351e-07,3.092101126520534e-07,fit
T3,300,out,2.0,4.7,3.10586382e-07,3.110457430187702e-07,fit
T3,300,out,2.0,4.75,3.11033722e-07,3.1014503559169105e-07,fit
T3,300,out,2.0,4.8,3.11481379e-07,3.111927695665447e-07,fit
T3,300,out,2.0,4.85,3.11929363e-07,3.0673644858638374e-07,fit
T3,300,out,2.0,4.9,3.12377681e-07,3.202657265759066e-07,fit
T3,300,out,2.0,4.95,3.1282634e-07,3.176766458268016e-07,fit
T3,300,out,2.0,5.0,3.13275346e-07,3.18573797558885e-07,fit
T3,300,out,2.0,5.05,3.13724706e-07,3.1890517983657746e-07,fit
T3,300,out,2.0,5.1,3.14174425e-07,3.1383936933877977e-07,fit
T3,300,out,2.0,5.15,3.14624509e-07,3.043989362728811e-07,fit
T3,300,out,2.0,5.2,3.15074962e-07,3.1493356776255475e-07,fit
T3,300,out,2.0,5.25,3.15525789e-07,3.2258754992769185e-07,fit
T3,300,out,2.0,5.3,3.15976995e-07,3.1880337365955e-07,fit
T3,300,out,2.0,5.35,3.16428583e-07,3.2411168840492393e-07,fit
T3,300,out,2.0,5.4,3.16880558e-07,3.2123423781920245e-07,fit
T3,300,out,2.0,5.45,3.17332922e-07,3.2811968897952127e-07,fit
T3,300,out,2.0,5.5,3.17785679e-07,3.149819813713088e-07,fit
T3,300,out,2.0,5.55,3.18238832e-07,3.203653940541704e-07,fit
T3,300,out,2.0,5.6,3.18692384e-07,3.2700745069982897e-07,fit
T3,300,out,2.0,5.65,3.19146338e-07,3.2117275363990363e-07,fit
T3,300,out,2.0,5.7,3.19600695e-07,3.0560009866898987e-07,fit
T3,300,out,2.0,5.75,3.2005546e-07,3.269274684039375e-07,fit
T3,300,out,2.0,5.8,3.20510633e-07,3.248236562503422e-07,fit
T3,300,out,2.0,5.85,3.20966218e-07,3.066250743546825e-07,fit
T3,300,out,2.0,5.9,3.21422215e-07,3.1601324664791313e-07,fit
T3,300,out,2.0,5.95,3.21878628e-07,3.2395313866035534e-07,fit
T3,300,out,2.0,6.0,3.22335457e-07,3.1201633759985424e-07,fit
T3,300,out,3.0,-0.0,0.0,1.1650430731775487e-14,fit
T3,300,out,3.0,0.05,5.21236002e-08,5.072774364509889e-08,fit
T3,300,out,3.0,0.1,1.03068426e-07,1.0384976226135962e-07,fit
T3,300,out,3.0,0.15,1.52807176e-07,1.5231417341629117e-07,fit
T3,300,out,3.0,0.2,2.0130748e-07,1.9851471702376892e-07,fit
T3,300,out,3.0,0.25,2.48534604e-07,2.4113768818863633e-07,fit
T3,300,out,3.0,0.3,2.94453255e-07,2.984292549159479e-07,fit
T3,300,out,3.0,0.35,3.39028989e-07,3.260944342073978e-07,fit
T3,300,out,3.0,0.4,3.82229367e-07,3.817435062214113e-07,fit
T3,300,out,3.0,0.45,4.24024938e-07,4.047492059747515e-07,fit
T3,300,out,3.0,0.5,4.64390066e-07,4.600489498320741e-07,fit
T3,300,out,3.0,0.55,5.03303613e-07,5.275904717083984e-07,fit
T3,300,out,3.0,0.6,5.40749493e-07,5.380476252197939e-07,fit
T3,300,out,3.0,0.65,5.76717085e-07,6.22237013392966e-07,fit
T3,300,out,3.0,0.7,6.11201524e-07,6.290435587759769e-07,fit
T3,300,out,3.0,0.75,6.44203851e-07,6.494080513015735e-07,fit
T3,300,out,3.0,0.8,6.75731054e-07,6.720124270625455e-07,fit
T3,300,out,3.0,0.85,7.05795976e-07,6.898553093310598e-07,fit
T3,300,out,3.0,0.9,7.34417131e-07,7.121734364611813e-07,fit
T3,300,out,3.0,0.95,7.61618414e-07,7.675408635820636e-07,fit
T3,300,out,3.0,1.0,7.87428733e-07,7.746730738153862e-07,fit
T3,300,out,3.0,1.05,8.1188157e-07,7.814361254387253e-07,fit
T3,300,out,3.0,1.1,8.35014494e-07,8.025581280945199e-07,fit
T3,300,out,3.0,1.15,8.56868633e-07,8.637730498087239e-07,fit
T3,300,out,3.0,1.2,8.77488125e-07,9.031471533740367e-07,fit
T3,300,out,3.0,1.25,8.96919564e-07,9.85145871008279e-07,fit
T3,300,out,3.0,1.3,9.15211446e-07,8.941221491285323e-07,fit
T3,300,out,3.0,1.35,9.32413635e-07,9.84058908035853e-07,fit
T3,300,out,3.0,1.4,9.48576856e-07,9.017885595876003e-07,fit
T3,300,out,3.0,1.45,9.63752223e-07,9.623625804700928e-07,fit
T3,300,out,3.0,1.5,9.77990799e-07,9.933486520574561e-07,fit
T3,300,out,3.0,1.55,9.91343211e-07,9.640021032866244e-07,fit
T3,300,out,3.0,1.6,1.0038593e-06,1.0062401202635173e-06,fit
T3,300,out,3.0,1.65,1.01558784e-06,1.0133832189095309e-06,fit
T3,300,out,3.0,1.7,1.02657627e-06,1.0212157080256413e-06,fit
T3,300,out,3.0,1.75,1.03687047e-06,1.0174634800406109e-06,fit
T3,300,out,3.0,1.8,1.04651466e-06,1.03749347818281e-06,fit
T3,300,out,3.0,1.85,1.0555512e-06,1.0772226368893937e-06,fit
T3,300,out,3.0,1.9,1.06402056e-06,1.0429164949613389e-06,fit
T3,300,out,3.0,1.95,1.07196124e-06,1.0735037498914195e-06,fit
T3,300,out,3.0,2.0,1.07940974e-06,1.099028405500119e-06,fit
T3,300,out,3.0,2.05,1.08640055e-06,1.0521858904829402e-06,fit
T3,300,out,3.0,2.1,1.0929662e-06,1.0871228620851557e-06,fit
T3,300,out,3.0,2.15,1.09913725e-06,1.0656354747002686e-06,fit
T3,300,out,3.0,2.2,1.10494237e-06,1.147233775238623e-06,fit
T3,300,out,3.0,2.25,1.11040841e-06,1.157614567472046e-06,fit
T3,300,out,3.0,2.3,1.11556043e-06,1.1167987597031675e-06,fit
T3,300,out,3.0,2.35,1.12042179e-06,1.1035643033476286e-06,fit
T3,300,out,3.0,2.4,1.12501428e-06,1.0732161035133734e-06,fit
T3,300,out,3.0,2.45,1.1293581e-06,1.1718269656766214e-06,fit
T3,300,out,3.0,2.5,1.13347205e-06,1.1211986313695473e-06,fit
T3,300,out,3.0,2.55,1.13737355e-06,1.0942161132223133e-06,fit
T3,300,out,3.0,2.6,1.14107874e-06,1.1297839614563664e-06,fit
T3,300,out,3.0,2.65,1.14460255e-06,1.1247242775733893e-06,fit
T3,300,out,3.0,2.7,1.1479588e-06,1.1659609848285349e-06,fit
T3,300,out,3.0,2.75,1.15116028e-06,1.1556958211895312e-06,fit
T3,300,out,3.0,2.8,1.15421876e-06,1.1670051941428826e-06,fit
T3,300,out,3.0,2.85,1.15714516e-06,1.1934512837992341e-06,fit
T3,300,out,3.0,2.9,1.15994952e-06,1.1289376213512306e-06,fit
T3,300,out,3.0,2.95,1.16264111e-06,1.149053488838025e-06,fit
T3,300,out,3.0,3.0,1.1652285e-06,1.1577729345810026e-06,fit
T3,300,out,3.0,3.05,1.16771957e-06,1.1676927481308717e-06,fit
T3,300,out,3.0,3.1,1.1701216e-06,1.2005249970341387e-06,fit
T3,300,out,3.0,3.15,1.17244129e-06,1.1467653211545304e-06,fit
T3,300,out,3.0,3.2,1.17468483e-06,1.11811865615127e-06,fit
T3,300,out,3.0,3.25,1.17685791e-06,1.2204996549042515e-06,fit
T3,300,out,3.0,3.3,1.17896579e-06,1.13292818011196e-06,fit
T3,300,out,3.0,3.35,1.18101332e-06,1.218675216013282e-06,fit
T3,300,out,3.0,3.4,1.18300497e-06,1.1340689446067287e-06,fit
T3,300,out,3.0,3.45,1.18494485e-06,1.2479571436329753e-06,fit
T3,300,out,3.0,3.5,1.18683677e-06,1.1974150486513094e-06,fit
T3,300,out,3.0,3.55,1.18868424e-06,1.1798466464040209e-06,fit
T3,300,out,3.0,3.6,1.19049049e-06,1.2294880425796156e-06,fit
T3,300,out,3.0,3.65,1.19225851e-06,1.2001105928819329e-06,fit
T3,300,out,3.0,3.7,1.19399106e-06,1.200930968832234e-06,fit
T3,300,out,3.0,3.75,1.1956907e-06,1.196832990748332e-06,fit
T3,300,out,3.0,3.8,1.19735977e-06,1.222324636691985e-06,fit
T3,300,out,3.0,3.85,1.19900046e-06,1.2134849015216273e-06,fit
T3,300,out,3.0,3.9,1.20061477e-06,1.271166949526586e-06,fit
T3,300,out,3.0,3.95,1.20220458e-06,1.232459531639521e-06,fit
T3,300,out,3.0,4.0,1.20377159e-06,1.2114688355207566e-06,fit
T3,300,out,3.0,4.05,1.20531742e-06,1.189011197100789e-06,fit
T3,300,out,3.0,4.1,1.20684354e-06,1.1747299048041132e-06,fit
T3,300,out,3.0,4.15,1.20835131e-06,1.1530307136416981e-06,fit
T3,300,out,3.0,4.2,1.20984201e-06,1.2111420962305526e-06,fit
T3,300,out,3.0,4.25,1.21131681e-06,1.1504785374237316e-06,fit
T3,300,out,3.0,4.3,1.21277681e-06,1.2254717046807841e-06,fit
T3,300,out,3.0,4.35,1.21422301e-06,1.1713856845962287e-06,fit
T3,300,out,3.0,4.4,1.21565636e-06,1.2723091958778373e-06,fit
T3,300,out,3.0,4.45,1.21707774e-06,1.1635782813187028e-06,fit
T3,300,out,3.0,4.5,1.21848794e-06,1.1801979176399636e-06,fit
T3,300,out,3.0,4.55,1.21988774e-06,1.179573865049666e-06,fit
T3,300,out,3.0,4.6,1.22127783e-06,1.2253886579775436e-06,fit
T3,300,out,3.0,4.65,1.22265886e-06,1.2219606127067348e-06,fit
T3,300,out,3.0,4.7,1.22403145e-06,1.2234908953319127e-06,fit
T3,300,out,3.0,4.75,1.22539616e-06,1.1810364542140627e-06,fit
T3,300,out,3.0,4.8,1.22675353e-06,1.2264663158026602e-06,fit
T3,300,out,3.0,4.85,1.22810403e-06,1.193136425412788e-06,fit
T3,300,out,3.0,4.9,1.22944813e-06,1.2596530311305286e-06,fit
T3,300,out,3.0,4.95,1.23078627e-06,1.1979973561062295e-06,fit
T3,300,out,3.0,5.0,1.23211884e-06,1.217455947474709e-06,fit
T3,300,out,3.0,5.05,1.23344621e-06,1.259443007426581e-06,fit
T3,300,out,3.0,5.1,1.23476873e-06,1.1939185912879638e-06,fit
T3,300,out,3.0,5.15,1.23608674e-06,1.1914857641411737e-06,fit
T3,300,out,3.0,5.2,1.23740054e-06,1.2271404231789798e-06,fit
T3,300,out,3.0,5.25,1.2387104e-06,1.2152709800013788e-06,fit
T3,300,out,3.0,5.3,1.24001661e-06,1.2281303384844106e-06,fit
T3,300,out,3.0,5.35,1.24131941e-06,1.2533224812662875e-06,fit
T3,300,out,3.0,5.4,1.24261903e-06,1.2578588391595689e-06,fit
T3,300,out,3.0,5.45,1.2439157e-06,1.2400103249264003e-06,fit
T3,300,out,3.0,5.5,1.24520962e-06,1.2778906770715603e-06,fit
T3,300,out,3.0,5.55,1.24650098e-06,1.2141162611453646e-06,fit
T3,300,out,3.0,5.6,1.24778998e-06,1.282111789038045e-06,fit
T3,300,out,3.0,5.65,1.24907677e-06,1.212370410887364e-06,fit
T3,300,out,3.0,5.7,1.25036152e-06,1.2512462126500437e-06,fit
T3,300,out,3.0,5.75,1.25164438e-06,1.2106670597690248e-06,fit
T3,300,out,3.0,5.8,1.25292549e-06,1.2707827531106214e-06,fit
T3,300,out,3.0,5.85,1.25420498e-06,1.2445923993018615e-06,fit
T3,300,out,3.0,5.9,1.25548299e-06,1.2801747443360623e-06,fit
T3,300,out,3.0,5.95,1.25675962e-06,1.2000616953744498e-06,fit
T3,300,out,3.0,6.0,1.25803499e-06,1.243181912228662e-06,fit
T3,300,out,4.0,-0.0,0.0,9.79926993076817e-15,fit
T3,300,out,4.0,0.05,8.32263134e-08,8.208524669210254e-08,fit
T3,300,out,4.0,0.1,1.65212555e-07,1.717511148818375e-07,fit
T3,300,out,4.0,0.15,2.45940674e-07,2.3392885162257763e-07,fit
T3,300,out,4.0,0.2,3.25388815e-07,3.2609947136390735e-07,fit
T3,300,out,4.0,0.25,4.03532748e-07,3.8728436236937344e-07,fit
T3,300,out,4.0,0.3,4.80346775e-07,4.710672950670888e-07,fit
T3,300,out,4.0,0.35,5.55804418e-07,5.527759543363182e-07,fit
T3,300,out,4.0,0.4,6.29878981e-07,6.218192803982641e-07,fit
T3,300,out,4.0,0.45,7.0254403e-07,6.608643997992237e-07,fit
T3,300,out,4.0,0.5,7.7377381e-07,7.689104739134156e-07,fit
T3,300,out,4.0,0.55,8.43543625e-07,8.974234584370453e-07,fit
T3,300,out,4.0,0.6,9.1183017e-07,9.497738031024303e-07,fit
T3,300,out,4.0,0.65,9.78611829e-07,9.94930717440076e-07,fit
T3,300,out,4.0,0.7,1.04386895e-06,1.0582370347326263e-06,fit
T3,300,out,4.0,0.75,1.10758406e-06,1.1140920756588682e-06,fit
T3,300,out,4.0,0.8,1.16974209e-06,1.1512044278371838e-06,fit
T3,300,out,4.0,0.85,1.23033055e-06,1.1899044501354824e-06,fit
T3,300,out,4.0,0.9,1.28933965e-06,1.2918251144423093e-06,fit
T3,300,out,4.0,0.95,1.34676243e-06,1.3195788216227884e-06,fit
T3,300,out,4.0,1.0,1.40259481e-06,1.3624618241220472e-06,fit
T3,300,out,4.0,1.05,1.45683571e-06,1.3845994469315543e-06,fit
T3,300,out,4.0,1.1,1.50948699e-06,1.4863124355311957e-06,fit
T3,300,out,4.0,1.15,1.56055353e-06,1.5617511986658422e-06,fit
T3,300,out,4.0,1.2,1.61004311e-06,1.559277964321288e-06,fit
T3,300,out,4.0,1.25,1.65796644e-06,1.7026412927056196e-06,fit
T3,300,out,4.0,1.3,1.70433702e-06,1.6823104393497442e-06,fit
T3,300,out,4.0,1.35,1.74917107e-06,1.7403599433364188e-06,fit
T3,300,out,4.0,1.4,1.7924874e-06,1.6992788587312176e-06,fit
T3,300,out,4.0,1.45,1.83430728e-06,1.7682206291140314e-06,fit
T3,300,out,4.0,1.5,1.87465428e-06,1.9298569397080167e-06,fit
T3,300,out,4.0,1.55,1.9135541e-06,1.8497317458509586e-06,fit
T3,300,out,4.0,1.6,1.95103444e-06,1.9744191706561045e-06,fit
T3,300,out,4.0,1.65,1.98712476e-06,2.0414044695829997e-06,fit
T3,300,out,4.0,1.7,2.02185613e-06,1.992345731229426e-06,fit
T3,300,out,4.0,1.75,2.05526102e-06,2.05114532935146e-06,fit
T3,300,out,4.0,1.8,2.08737315e-06,2.059331052191226e-06,fit
T3,300,out,4.0,1.85,2.11822727e-06,2.099589926663236e-06,fit
T3,300,out,4.0,1.9,2.14785895e-06,2.2380615472112324e-06,fit
T3,300,out,4.0,1.95,2.17630448e-06,2.14195708819044e-06,fit
T3,300,out,4.0,2.0,2.20360063e-06,2.30537501815819e-06,fit
T3,300,out,4.0,2.05,2.22978448e-06,2.369102247081554e-06,fit
T3,300,out,4.0,2.1,2.25489332e-06,2.2532613506407142e-06,fit
T3,300,out,4.0,2.15,2.27896446e-06,2.231427918363539e-06,fit
T3,300,out,4.0,2.2,2.30203509e-06,2.26308477773596e-06,fit
T3,300,out,4.0,2.25,2.32414217e-06,2.3160171008691567e-06,fit
T3,300,out,4.0,2.3,2.34532229e-06,2.385459681293322e-06,fit
T3,300,out,4.0,2.35,2.36561162e-06,2.288008599073627e-06,fit
