tft,t_h,kind,vsg,vsd,id,id_meas,split
T7,100,out,6,0.9,1.0949589e-05,1.11805656e-05,fit
T7,100,out,6,0.95,1.14986882e-05,1.17485417e-05,fit
T7,100,out,6,1,1.20409405e-05,1.23671954e-05,fit
T7,100,out,6,1.05,1.25762669e-05,1.32329355e-05,fit
T7,100,out,6,1.1,1.31045928e-05,1.35059029e-05,fit
T7,100,out,6,1.15,1.36258481e-05,1.39845309e-05,fit
T7,100,out,6,1.2,1.41399676e-05,1.39307525e-05,fit
T7,100,out,6,1.25,1.46468913e-05,1.41025975e-05,fit
T7,100,out,6,1.3,1.51465642e-05,1.63452729e-05,fit
T7,100,out,6,1.35,1.56389372e-05,1.50456693e-05,fit
T7,100,out,6,1.4,1.61239664e-05,1.57973968e-05,fit
T7,100,out,6,1.45,1.66016141e-05,1.73183245e-05,fit
T7,100,out,6,1.5,1.70718483e-05,1.74533411e-05,fit
T7,100,out,6,1.55,1.75346432e-05,1.78980986e-05,fit
T7,100,out,6,1.6,1.7989979e-05,1.7680401e-05,fit
T7,100,out,6,1.65,1.8437842e-05,1.9030159e-05,fit
T7,100,out,6,1.7,1.88782247e-05,1.83950866e-05,fit
T7,100,out,6,1.75,1.93111258e-05,1.93099108e-05,fit
T7,100,out,6,1.8,1.97365501e-05,1.97644116e-05,fit
T7,100,out,6,1.85,2.01545084e-05,2.02270935e-05,fit
T7,100,out,6,1.9,2.05650178e-05,1.97658197e-05,fit
T7,100,out,6,1.95,2.09681011e-05,2.09144589e-05,fit
T7,100,out,6,2,2.1363787e-05,2.1813256e-05,fit
T7,100,out,6,2.05,2.175211e-05,2.23366317e-05,fit
T7,100,out,6,2.1,2.21331101e-05,2.14608624e-05,fit
T7,100,out,6,2.15,2.25068329e-05,2.20967297e-05,fit
T7,100,out,6,2.2,2.28733291e-05,2.12189908e-05,fit
T7,100,out,6,2.25,2.32326545e-05,2.28206231e-05,fit
T7,100,out,6,2.3,2.358487e-05,2.40257111e-05,fit
T7,100,out,6,2.35,2.39300411e-05,2.31967523e-05,fit
T7,100,out,6,2.4,2.42682375e-05,2.47037184e-05,fit
T7,100,out,6,2.45,2.45995337e-05,2.40355669e-05,fit
T7,100,out,6,2.5,2.4924008e-05,2.64963631e-05,fit
T7,100,out,6,2.55,2.52417423e-05,2.48548974e-05,fit
T7,100,out,6,2.6,2.55528225e-05,2.53434661e-05,fit
T7,100,out,6,2.65,2.58573375e-05,2.69545533e-05,fit
T7,100,out,6,2.7,2.61553795e-05,2.5658117e-05,fit
T7,100,out,6,2.75,2.64470436e-05,2.52668228e-05,fit
T7,100,out,6,2.8,2.67324274e-05,2.76652867e-05,fit
T7,100,out,6,2.85,2.70116308e-05,2.84836304e-05,fit
T7,100,out,6,2.9,2.72847562e-05,2.69119719e-05,fit
T7,100,out,6,2.95,2.75519075e-05,2.68542421e-05,fit
T7,100,out,6,3,2.78131907e-05,2.7619891e-05,fit
T7,100,out,6,3.05,2.80687128e-05,2.70121984e-05,fit
T7,100,out,6,3.1,2.83185824e-05,2.76875692e-05,fit
T7,100,out,6,3.15,2.85629089e-05,2.7591843e-05,fit
T7,100,out,6,3.2,2.88018028e-05,2.77515678e-05,fit
T7,100,out,6,3.25,2.90353749e-05,2.84900183e-05,fit
T7,100,out,6,3.3,2.92637366e-05,3.0568185e-05,fit
T7,100,out,6,3.35,2.94869994e-05,2.92912637e-05,fit
T7,100,out,6,3.4,2.9705275e-05,2.93744191e-05,fit
T7,100,out,6,3.45,2.99186749e-05,3.04783113e-05,fit
T7,100,out,6,3.5,3.01273103e-05,3.02254399e-05,fit
T7,100,out,6,3.55,3.03312921e-05,3.19416803e-05,fit
T7,100,out,6,3.6,3.05307305e-05,3.16915457e-05,fit
T7,100,out,6,3.65,3.0725735e-05,2.98878052e-05,fit
T7,100,out,6,3.7,3.09164142e-05,3.09836588e-05,fit
T7,100,out,6,3.75,3.1102876e-05,3.04488323e-05,fit
T7,100,out,6,3.8,3.1285227e-05,3.12688472e-05,fit
T7,100,out,6,3.85,3.14635725e-05,3.07882724e-05,fit
T7,100,out,6,3.9,3.16380169e-05,3.17024187e-05,fit
T7,100,out,6,3.95,3.18086631e-05,3.29882809e-05,fit
T7,100,out,6,4,3.19756123e-05,3.18153468e-05,fit
T7,100,out,6,4.05,3.21389646e-05,3.0662305e-05,fit
T7,100,out,6,4.1,3.22988183e-05,3.22761535e-05,fit
T7,100,out,6,4.15,3.24552702e-05,3.21896e-05,fit
T7,100,out,6,4.2,3.26084153e-05,3.44735062e-05,fit
T7,100,out,6,4.25,3.27583469e-05,3.15950273e-05,fit
T7,100,out,6,4.3,3.29051567e-05,3.37859587e-05,fit
T7,100,out,6,4.35,3.30489344e-05,3.19560095e-05,fit
T7,100,out,6,4.4,3.31897681e-05,3.40713929e-05,fit
T7,100,out,6,4.45,3.33277439e-05,3.35638359e-05,fit
T7,100,out,6,4.5,3.34629462e-05,3.30328841e-05,fit
T7,100,out,6,4.55,3.35954574e-05,3.22024638e-05,fit
T7,100,out,6,4.6,3.3725358e-05,3.56734677e-05,fit
T7,100,out,6,4.65,3.3852727e-05,3.29413091e-05,fit
T7,100,out,6,4.7,3.3977641e-05,3.36559673e-05,fit
T7,100,out,6,4.75,3.41001751e-05,3.408314e-05,fit
T7,100,out,6,4.8,3.42204026e-05,3.53381227e-05,fit
T7,100,out,6,4.85,3.43383946e-05,3.33293583e-05,fit
T7,100,out,6,4.9,3.44542207e-05,3.41495811e-05,fit
T7,100,out,6,4.95,3.45679485e-05,3.55955317e-05,fit
T7,100,out,6,5,3.46796441e-05,3.62560898e-05,fit
T7,100,out,6,5.05,3.47893714e-05,3.5655634e-05,fit
T7,100,out,6,5.1,3.4897193e-05,3.51889448e-05,fit
T7,100,out,6,5.15,3.50031694e-05,3.32135794e-05,fit
T7,100,out,6,5.2,3.51073595e-05,3.37922754e-05,fit
T7,100,out,6,5.25,3.52098208e-05,3.63258865e-05,fit
T7,100,out,6,5.3,3.53106089e-05,3.59209683e-05,fit
T7,100,out,6,5.35,3.54097779e-05,3.52281913e-05,fit
T7,100,out,6,5.4,3.55073801e-05,3.72491474e-05,fit
T7,100,out,6,5.45,3.56034667e-05,3.63453193e-05,fit
T7,100,out,6,5.5,3.56980869e-05,3.51630514e-05,fit
T7,100,out,6,5.55,3.57912887e-05,3.64029399e-05,fit
T7,100,out,6,5.6,3.58831187e-05,3.68375312e-05,fit
T7,100,out,6,5.65,3.59736219e-05,3.54225103e-05,fit
T7,100,out,6,5.7,3.6062842e-05,3.67258995e-05,fit
T7,100,out,6,5.75,3.61508213e-05,3.5769742e-05,fit
T7,100,out,6,5.8,3.62376009e-05,3.62648688e-05,fit
T7,100,out,6,5.85,3.63232206e-05,3.55098061e-05,fit
T7,100,out,6,5.9,3.64077188e-05,3.63981274e-05,fit
T7,100,out,6,5.95,3.64911329e-05,3.73385805e-05,fit
T7,100,out,6,6,3.65734988e-05,3.73199666e-05,fit
T8,100,out,2,-0,0,3.78296534e-15,fit
T8,100,out,2,0.05,8.51040135e-08,8.72781933e-08,fit
T8,100,out,2,0.1,1.64386778e-07,1.60472679e-07,fit
T8,100,out,2,0.15,2.373982e-07,2.34186298e-07,fit
T8,100,out,2,0.2,3.03744059e-07,3.04235209e-07,fit
T8,100,out,2,0.25,3.63185455e-07,3.80263547e-07,fit
T8,100,out,2,0.3,4.15690684e-07,4.32065158e-07,fit
T8,100,out,2,0.35,4.61447198e-07,4.84827591e-07,fit
T8,100,out,2,0.4,5.0083985e-07,4.83543497e-07,fit
T8,100,out,2,0.45,5.34405529e-07,5.15299985e-07,fit
T8,100,out,2,0.5,5.62776656e-07,5.4840079e-07,fit
T8,100,out,2,0.55,5.86625173e-07,5.59024117e-07,fit
T8,100,out,2,0.6,6.06615313e-07,6.070659e-07,fit
T8,100,out,2,0.65,6.23369295e-07,6.49224609e-07,fit
T8,100,out,2,0.7,6.37446343e-07,6.30884918e-07,fit
T8,100,out,2,0.75,6.49333152e-07,6.3742666e-07,fit
T8,100,out,2,0.8,6.59442815e-07,6.79005943e-07,fit
T8,100,out,2,0.85,6.68119242e-07,6.39436132e-07,fit
T8,100,out,2,0.9,6.7564456e-07,6.62826936e-07,fit
T8,100,out,2,0.95,6.82247689e-07,6.76283872e-07,fit
T8,100,out,2,1,6.88112912e-07,6.83330946e-07,fit
T8,100,out,2,1.05,6.93387776e-07,6.62257901e-07,fit
T8,100,out,2,1.1,6.98190012e-07,6.94193341e-07,fit
T8,100,out,2,1.15,7.0261339e-07,7.02372712e-07,fit
T8,100,out,2,1.2,7.06732559e-07,7.14354048e-07,fit
T8,100,out,2,1.25,7.10606979e-07,7.26537723e-07,fit
T8,100,out,2,1.3,7.14284072e-07,6.85661855e-07,fit
T8,100,out,2,1.35,7.1780174e-07,7.26277046e-07,fit
T8,100,out,2,1.4,7.21190345e-07,7.18231244e-07,fit
T8,100,out,2,1.45,7.24474284e-07,7.47055624e-07,fit
T8,100,out,2,1.5,7.27673221e-07,7.39275513e-07,fit
T8,100,out,2,1.55,7.30803058e-07,7.2612764e-07,fit
T8,100,out,2,1.6,7.33876702e-07,7.30565338e-07,fit
T8,100,out,2,1.65,7.36904663e-07,7.28617514e-07,fit
T8,100,out,2,1.7,7.39895536e-07,7.57764867e-07,fit
T8,100,out,2,1.75,7.42856371e-07,7.29682778e-07,fit
T8,100,out,2,1.8,7.45792974e-07,6.91891667e-07,fit
T8,100,out,2,1.85,7.48710147e-07,7.58424493e-07,fit
T8,100,out,2,1.9,7.51611871e-07,7.72598802e-07,fit
T8,100,out,2,1.95,7.5450146e-07,7.12086202e-07,fit
T8,100,out,2,2,7.57381686e-07,7.31111194e-07,fit
T8,100,out,2,2.05,7.60254871e-07,7.64983092e-07,fit
T8,100,out,2,2.1,7.6312297e-07,7.61494758e-07,fit
T8,100,out,2,2.15,7.65987633e-07,7.48778124e-07,fit
T8,100,out,2,2.2,7.68850257e-07,7.58122601e-07,fit
T8,100,out,2,2.25,7.71712029e-07,7.84377944e-07,fit
T8,100,out,2,2.3,7.74573964e-07,8.01333181e-07,fit
T8,100,out,2,2.35,7.77436925e-07,7.94652649e-07,fit
T8,100,out,2,2.4,7.80301656e-07,7.86184819e-07,fit
T8,100,out,2,2.45,7.83168796e-07,7.75004666e-07,fit
T8,100,out,2,2.5,7.86038897e-07,7.92612647e-07,fit
T8,100,out,2,2.55,7.88912436e-07,7.90074453e-07,fit
T8,100,out,2,2.6,7.91789827e-07,7.83208299e-07,fit
T8,100,out,2,2.65,7.9467143e-07,8.17149668e-07,fit
T8,100,out,2,2.7,7.97557562e-07,7.99521011e-07,fit
T8,100,out,2,2.75,8.00448496e-07,8.02094964e-07,fit
T8,100,out,2,2.8,8.03344476e-07,8.18050726e-07,fit
T8,100,out,2,2.85,8.06245713e-07,8.1087453e-07,fit
T8,100,out,2,2.9,8.09152397e-07,8.14010654e-07,fit
T8,100,out,2,2.95,8.12064693e-07,8.05073263e-07,fit
T8,100,out,2,3,8.14982749e-07,8.59953135e-07,fit
T8,100,out,2,3.05,8.17906696e-07,7.99135648e-07,fit
T8,100,out,2,3.1,8.20836652e-07,7.97495198e-07,fit
T8,100,out,2,3.15,8.2377272e-07,8.02764808e-07,fit
T8,100,out,2,3.2,8.26714997e-07,8.544613e-07,fit
T8,100,out,2,3.25,8.29663565e-07,8.44014192e-07,fit
T8,100,out,2,3.3,8.32618501e-07,8.30092574e-07,fit
T8,100,out,2,3.35,8.35579875e-07,8.76249282e-07,fit
T8,100,out,2,3.4,8.38547749e-07,8.21251943e-07,fit
T8,100,out,2,3.45,8.4152218e-07,8.3595718e-07,fit
T8,100,out,2,3.5,8.44503219e-07,8.29295125e-07,fit
T8,100,out,2,3.55,8.47490916e-07,8.36833663e-07,fit
T8,100,out,2,3.6,8.50485312e-07,8.41856376e-07,fit
T8,100,out,2,3.65,8.53486449e-07,8.42697625e-07,fit
T8,100,out,2,3.7,8.56494363e-07,9.29293131e-07,fit
T8,100,out,2,3.75,8.59509089e-07,8.45640676e-07,fit
T8,100,out,2,3.8,8.62530659e-07,8.70458153e-07,fit
T8,100,out,2,3.85,8.65559101e-07,8.71300886e-07,fit
T8,100,out,2,3.9,8.68594445e-07,8.79262535e-07,fit
T8,100,out,2,3.95,8.71636715e-07,8.45456386e-07,fit
T8,100,out,2,4,8.74685936e-07,8.63453346e-07,fit
T8,100,out,2,4.05,8.77742131e-07,8.71312746e-07,fit
T8,100,out,2,4.1,8.80805322e-07,9.00611492e-07,fit
T8,100,out,2,4.15,8.83875528e-07,8.76008495e-07,fit
T8,100,out,2,4.2,8.8695277e-07,8.61549687e-07,fit
T8,100,out,2,4.25,8.90037065e-07,8.80103492e-07,fit
T8,100,out,2,4.3,8.93128432e-07,9.219197e-07,fit
T8,100,out,2,4.35,8.96226888e-07,9.06689798e-07,fit
T8,100,out,2,4.4,8.99332447e-07,9.27650172e-07,fit
T8,100,out,2,4.45,9.02445127e-07,9.06540699e-07,fit
T8,100,out,2,4.5,9.05564942e-07,8.59367695e-07,fit
T8,100,out,2,4.55,9.08691905e-07,9.33050051e-07,fit
T8,100,out,2,4.6,9.11826032e-07,9.1532563e-07,fit
T8,100,out,2,4.65,9.14967336e-07,8.89598318e-07,fit
T8,100,out,2,4.7,9.1811583e-07,8.95152463e-07,fit
T8,100,out,2,4.75,9.21271526e-07,9.23193752e-07,fit
T8,100,out,2,4.8,9.24434437e-07,9.00349998e-07,fit
T8,100,out,2,4.85,9.27604575e-07,9.45865375e-07,fit
T8,100,out,2,4.9,9.30781952e-07,9.60580011e-07,fit
T8,100,out,2,4.95,9.3396658e-07,8.91618226e-07,fit
T8,100,out,2,5,9.3715847e-07,9.417496e-07,fit
T8,100,out,2,5.05,9.40357633e-07,9.5798008e-07,fit
T8,100,out,2,5.1,9.43564079e-07,9.35325643e-07,fit
T8,100,out,2,5.15,9.46777821e-07,9.57759519e-07,fit
T8,100,out,2,5.2,9.49998867e-07,9.29502245e-07,fit
T8,100,out,2,5.25,9.5322723e-07,9.65021979e-07,fit
T8,100,out,2,5.3,9.56462919e-07,9.14044933e-07,fit
T8,100,out,2,5.35,9.59705943e-07,9.44499165e-07,fit
T8,100,out,2,5.4,9.62956315e-07,9.83413789e-07,fit
T8,100,out,2,5.45,9.66214042e-07,1.03349959e-06,fit
T8,100,out,2,5.5,9.69479136e-07,9.55833193e-07,fit
T8,100,out,2,5.55,9.72751605e-07,9.75543471e-07,fit
T8,100,out,2,5.6,9.7603146e-07,1.00529889e-06,fit
T8,100,out,2,5.65,9.7931871e-07,9.8034149e-07,fit
T8,100,out,2,5.7,9.82613364e-07,1.01076344e-06,fit
T8,100,out,2,5.75,9.85915432e-07,1.00876979e-06,fit
T8,100,out,2,5.8,9.89224924e-07,9.51325953e-07,fit
T8,100,out,2,5.85,9.92541848e-07,9.92294321e-07,fit
T8,100,out,2,5.9,9.95866215e-07,1.03422959e-06,fit
T8,100,out,2,5.95,9.99198032e-07,1.02037795e-06,fit
T8,100,out,2,6,1.00253731e-06,1.05647094e-06,fit
T8,100,out,3,-0,0,9.91847276e-15,fit
T8,100,out,3,0.05,2.20623263e-07,2.24191207e-07,fit
T8,100,out,3,0.1,4.35427222e-07,4.36166013e-07,fit
T8,100,out,3,0.15,6.44222732e-07,6.39093019e-07,fit
T8,100,out,3,0.2,8.46791317e-07,8.41561715e-07,fit
T8,100,out,3,0.25,1.04290548e-06,1.03117448e-06,fit
T8,100,out,3,0.3,1.23234255e-06,1.22569359e-06,fit
T8,100,out,3,0.35,1.41489545e-06,1.41381893e-06,fit
T8,100,out,3,0.4,1.59038146e-06,1.59724975e-06,fit
T8,100,out,3,0.45,1.75864921e-06,1.83131797e-06,fit
T8,100,out,3,0.5,1.91958422e-06,1.96142159e-06,fit
T8,100,out,3,0.55,2.07311285e-06,2.13482514e-06,fit
T8,100,out,3,0.6,2.21920489e-06,2.06292008e-06,fit
T8,100,out,3,0.65,2.35787464e-06,2.33291695e-06,fit
T8,100,out,3,0.7,2.48918069e-06,2.41084236e-06,fit
T8,100,out,3,0.75,2.61322455e-06,2.48954404e-06,fit
T8,100,out,3,0.8,2.73014808e-06,2.64582707e-06,fit
T8,100,out,3,0.85,2.84013015e-06,2.86138866e-06,fit
T8,100,out,3,0.9,2.94338249e-06,2.79136549e-06,fit
T8,100,out,3,0.95,3.04014516e-06,2.89639964e-06,fit
T8,100,out,3,1,3.13068159e-06,3.15327769e-06,fit
T8,100,out,3,1.05,3.21527369e-06,3.28118997e-06,fit
T8,100,out,3,1.1,3.29421682e-06,3.26477578e-06,fit
T8,100,out,3,1.15,3.36781516e-06,3.40471546e-06,fit
T8,100,out,3,1.2,3.43637731e-06,3.47154504e-06,fit
T8,100,out,3,1.25,3.50021229e-06,3.59510342e-06,fit
T8,100,out,3,1.3,3.55962605e-06,3.45750726e-06,fit
T8,100,out,3,1.35,3.61491848e-06,3.46856808e-06,fit
T8,100,out,3,1.4,3.66638091e-06,3.87564234e-06,fit
T8,100,out,3,1.45,3.71429407e-06,3.69021064e-06,fit
T8,100,out,3,1.5,3.75892657e-06,3.86244987e-06,fit
T8,100,out,3,1.55,3.80053377e-06,3.69564396e-06,fit
T8,100,out,3,1.6,3.83935704e-06,3.76616171e-06,fit
T8,100,out,3,1.65,3.87562334e-06,3.75326561e-06,fit
T8,100,out,3,1.7,3.90954511e-06,4.04810936e-06,fit
T8,100,out,3,1.75,3.94132036e-06,3.69715161e-06,fit
T8,100,out,3,1.8,3.97113297e-06,3.79546971e-06,fit
T8,100,out,3,1.85,3.99915313e-06,3.87652011e-06,fit
T8,100,out,3,1.9,4.02553789e-06,4.12009173e-06,fit
T8,100,out,3,1.95,4.05043183e-06,3.87983838e-06,fit
T8,100,out,3,2,4.07396769e-06,3.92409882e-06,fit
T8,100,out,3,2.05,4.09626714e-06,3.98182971e-06,fit
T8,100,out,3,2.1,4.11744147e-06,4.1196819e-06,fit
T8,100,out,3,2.15,4.13759234e-06,3.95987864e-06,fit
T8,100,out,3,2.2,4.15681249e-06,4.01514069e-06,fit
T8,100,out,3,2.25,4.17518642e-06,3.99506866e-06,fit
T8,100,out,3,2.3,4.19279103e-06,4.05204724e-06,fit
T8,100,out,3,2.35,4.2096963e-06,4.37048903e-06,fit
T8,100,out,3,2.4,4.22596581e-06,4.21427326e-06,fit
T8,100,out,3,2.45,4.24165736e-06,4.16229517e-06,fit
T8,100,out,3,2.5,4.25682342e-06,4.24413628e-06,fit
T8,100,out,3,2.55,4.27151162e-06,4.04540571e-06,fit
T8,100,out,3,2.6,4.28576522e-06,4.01491511e-06,fit
T8,100,out,3,2.65,4.29962349e-06,4.26911823e-06,fit
T8,100,out,3,2.7,4.31312205e-06,4.23490693e-06,fit
T8,100,out,3,2.75,4.32629327e-06,4.18738099e-06,fit
T8,100,out,3,2.8,4.33916651e-06,4.06034006e-06,fit
T8,100,out,3,2.85,4.35176846e-06,4.27165119e-06,fit
T8,100,out,3,2.9,4.36412334e-06,4.42508631e-06,fit
T8,100,out,3,2.95,4.37625318e-06,4.22649061e-06,fit
T8,100,out,3,3,4.388178e-06,4.51413811e-06,fit
T8,100,out,3,3.05,4.39991599e-06,4.44035256e-06,fit
T8,100,out,3,3.1,4.41148371e-06,4.26081639e-06,fit
T8,100,out,3,3.15,4.42289625e-06,4.49468232e-06,fit
T8,100,out,3,3.2,4.43416732e-06,4.48728291e-06,fit
T8,100,out,3,3.25,4.44530945e-06,4.40356482e-06,fit
T8,100,out,3,3.3,4.45633402e-06,4.46166818e-06,fit
T8,100,out,3,3.35,4.46725145e-06,4.30285801e-06,fit
T8,100,out,3,3.4,4.47807124e-06,4.51596302e-06,fit
T8,100,out,3,3.45,4.48880204e-06,4.75282973e-06,fit
T8,100,out,3,3.5,4.4994518e-06,4.43815028e-06,fit
T8,100,out,3,3.55,4.51002774e-06,4.37723043e-06,fit
T8,100,out,3,3.6,4.52053652e-06,4.33136843e-06,fit
T8,100,out,3,3.65,4.5309842e-06,4.68480033e-06,fit
T8,100,out,3,3.7,4.54137634e-06,4.59163569e-06,fit
T8,100,out,3,3.75,4.55171805e-06,4.51422002e-06,fit
T8,100,out,3,3.8,4.562014e-06,4.57276785e-06,fit
T8,100,out,3,3.85,4.57226849e-06,4.40622302e-06,fit
T8,100,out,3,3.9,4.58248548e-06,4.47363543e-06,fit
T8,100,out,3,3.95,4.59266858e-06,4.5341921e-06,fit
T8,100,out,3,4,4.60282114e-06,4.60719605e-06,fit
T8,100,out,3,4.05,4.61294623e-06,4.69955197e-06,fit
T8,100,out,3,4.1,4.62304668e-06,4.68424594e-06,fit
T8,100,out,3,4.15,4.6331251e-06,4.39094594e-06,fit
T8,100,out,3,4.2,4.64318391e-06,4.75267126e-06,fit
T8,100,out,3,4.25,4.65322531e-06,4.71895526e-06,fit
T8,100,out,3,4.3,4.66325137e-06,4.58149763e-06,fit
T8,100,out,3,4.35,4.67326398e-06,4.65344398e-06,fit
T8,100,out,3,4.4,4.6832649e-06,4.74010068e-06,fit
T8,100,out,3,4.45,4.69325575e-06,4.90069892e-06,fit
T8,100,out,3,4.5,4.70323803e-06,4.78277781e-06,fit
T8,100,out,3,4.55,4.71321314e-06,4.82714952e-06,fit
T8,100,out,3,4.6,4.72318237e-06,4.81851554e-06,fit
T8,100,out,3,4.65,4.73314692e-06,4.7895037e-06,fit
T8,100,out,3,4.7,4.74310791e-06,4.64665809e-06,fit
T8,100,out,3,4.75,4.75306636e-06,4.83102569e-06,fit
T8,100,out,3,4.8,4.76302325e-06,4.65378979e-06,fit
T8,100,out,3,4.85,4.77297947e-06,4.83821333e-06,fit
T8,100,out,3,4.9,4.78293584e-06,4.91832775e-06,fit
T8,100,out,3,4.95,4.79289315e-06,5.04004474e-06,fit
T8,100,out,3,5,4.80285213e-06,4.85590092e-06,fit
T8,100,out,3,5.05,4.81281343e-06,4.74848636e-06,fit
T8,100,out,3,5.1,4.8227777e-06,4.8740043e-06,fit
T8,100,out,3,5.15,4.83274553e-06,4.92658224e-06,fit
T8,100,out,3,5.2,4.84271745e-06,4.9756781e-06,fit
T8,100,out,3,5.25,4.852694e-06,4.87513517e-06,fit
T8,100,out,3,5.3,4.86267563e-06,4.87625381e-06,fit
T8,100,out,3,5.35,4.87266282e-06,4.85863599e-06,fit
T8,100,out,3,5.4,4.88265597e-06,4.84527334e-06,fit
T8,100,out,3,5.45,4.89265548e-06,4.70684148e-06,fit
T8,100,out,3,5.5,4.90266173e-06,5.11120184e-06,fit
T8,100,out,3,5.55,4.91267506e-06,5.0561582e-06,fit
T8,100,out,3,5.6,4.92269579e-06,4.73700963e-06,fit
T8,100,out,3,5.65,4.93272424e-06,4.92483713e-06,fit
T8,100,out,3,5.7,4.94276069e-06,4.81124568e-06,fit
T8,100,out,3,5.75,4.95280541e-06,5.05133421e-06,fit
T8,100,out,3,5.8,4.96285865e-06,4.84257297e-06,fit
T8,100,out,3,5.85,4.97292066e-06,4.88722543e-06,fit
T8,100,out,3,5.9,4.98299167e-06,4.91702687e-06,fit
T8,100,out,3,5.95,4.99307188e-06,5.02181474e-06,fit
T8,100,out,3,6,5.00316149e-06,4.86220485e-06,fit
T8,100,out,4,-0,0,2.34260164e-15,fit
T8,100,out,4,0.05,3.571519e-07,3.60336969e-07,fit
T8,100,out,4,0.1,7.08654585e-07,7.52279955e-07,fit
T8,100,out,4,0.15,1.05439546e-06,1.03957322e-06,fit
T8,100,out,4,0.2,1.39424056e-06,1.39730883e-06,fit
T8,100,out,4,0.25,1.7280433e-06,1.71993389e-06,fit
T8,100,out,4,0.3,2.05565022e-06,1.97983512e-06,fit
T8,100,out,4,0.35,2.37690523e-06,2.33268232e-06,fit
T8,100,out,4,0.4,2.69165325e-06,2.74895121e-06,fit
T8,100,out,4,0.45,2.99974324e-06,3.07451349e-06,fit
T8,100,out,4,0.5,3.30103082e-06,3.12151005e-06,fit
T8,100,out,4,0.55,3.5953807e-06,3.64355272e-06,fit
T8,100,out,4,0.6,3.88266868e-06,3.98845558e-06,fit
T8,100,out,4,0.65,4.1627835e-06,4.33124692e-06,fit
T8,100,out,4,0.7,4.43562834e-06,4.73305716e-06,fit
T8,100,out,4,0.75,4.70112215e-06,4.93712976e-06,fit
T8,100,out,4,0.8,4.9592007e-06,5.20645832e-06,fit
T8,100,out,4,0.85,5.20981736e-06,4.95363663e-06,fit
T8,100,out,4,0.9,5.45294372e-06,5.33915251e-06,fit
T8,100,out,4,0.95,5.68856984e-06,5.7105785e-06,fit
T8,100,out,4,1,5.91670443e-06,5.81466967e-06,fit
T8,100,out,4,1.05,6.13737471e-06,6.24987527e-06,fit
T8,100,out,4,1.1,6.35062608e-06,6.19263269e-06,fit
T8,100,out,4,1.15,6.55652161e-06,6.26748449e-06,fit
T8,100,out,4,1.2,6.75514139e-06,6.62505979e-06,fit
T8,100,out,4,1.25,6.94658166e-06,6.65923318e-06,fit
T8,100,out,4,1.3,7.13095387e-06,6.69069593e-06,fit
T8,100,out,4,1.35,7.3083836e-06,7.35379259e-06,fit
T8,100,out,4,1.4,7.47900936e-06,7.35467424e-06,fit
T8,100,out,4,1.45,7.64298143e-06,7.49304116e-06,fit
T8,100,out,4,1.5,7.80046047e-06,7.54945953e-06,fit
T8,100,out,4,1.55,7.95161633e-06,8.10629073e-06,fit
T8,100,out,4,1.6,8.09662663e-06,8.07882864e-06,fit
T8,100,out,4,1.65,8.23567552e-06,8.13557098e-06,fit
T8,100,out,4,1.7,8.36895241e-06,8.14939233e-06,fit
T8,100,out,4,1.75,8.49665067e-06,8.56282675e-06,fit
T8,100,out,4,1.8,8.61896652e-06,8.65430021e-06,fit
T8,100,out,4,1.85,8.73609785e-06,9.01030347e-06,fit
T8,100,out,4,1.9,8.8482432e-06,8.59600298e-06,fit
T8,100,out,4,1.95,8.95560081e-06,9.16975412e-06,fit
T8,100,out,4,2,9.05836767e-06,8.99642445e-06,fit
T8,100,out,4,2.05,9.15673876e-06,9.17967719e-06,fit
T8,100,out,4,2.1,9.2509063e-06,9.11464545e-06,fit
T8,100,out,4,2.15,9.34105913e-06,9.71338842e-06,fit
T8,100,out,4,2.2,9.42738212e-06,9.55951417e-06,fit
T8,100,out,4,2.25,9.51005573e-06,9.24059997e-06,fit
T8,100,out,4,2.3,9.58925558e-06,9.52588596e-06,fit
T8,100,out,4,2.35,9.66515212e-06,9.56215936e-06,fit
T8,100,out,4,2.4,9.73791038e-06,9.03517508e-06,fit
T8,100,out,4,2.45,9.80768977e-06,9.89095839e-06,fit
T8,100,out,4,2.5,9.8746439e-06,9.95129774e-06,fit
T8,100,out,4,2.55,9.93892054e-06,9.79466083e-06,fit
T8,100,out,4,2.6,1.00006615e-05,1.03174207e-05,fit
T8,100,out,4,2.65,1.00600028e-05,1.02322522e-05,fit
T8,100,out,4,2.7,1.01170743e-05,1.00075113e-05,fit
T8,100,out,4,2.75,1.01720003e-05,1.01117396e-05,fit
T8,100,out,4,2.8,1.02248994e-05,1.06761111e-05,fit
T8,100,out,4,2.85,1.02758842e-05,9.91352134e-06,fit
T8,100,out,4,2.9,1.03250623e-05,1.09690758e-05,fit
T8,100,out,4,2.95,1.03725356e-05,1.04305873e-05,fit
T8,100,out,4,3,1.0418401e-05,1.08566738e-05,fit
T8,100,out,4,3.05,1.04627503e-05,1.00978984e-05,fit
T8,100,out,4,3.1,1.05056706e-05,1.03928998e-05,fit
T8,100,out,4,3.15,1.05472443e-05,1.03729049e-05,fit
T8,100,out,4,3.2,1.05875493e-05,1.02603564e-05,fit
T8,100,out,4,3.25,1.06266593e-05,1.1361901e-05,fit
T8,100,out,4,3.3,1.06646438e-05,1.08591435e-05,fit
T8,100,out,4,3.35,1.07015687e-05,1.0735987e-05,fit
